aforo,nombre_seccion,grado_id,sede_id
16,Coral,8,1002
13,HoneyDew,5,1509
27,LightBlue,2,1916
20,Beige,7,1026
19,Green,5,1136
28,LightCoral,9,962
30,Beige,7,222
22,BlueViolet,2,200
29,PaleTurquoise,0,139
5,PaleGreen,0,1957
6,Sienna,7,829
40,Coral,8,1205
21,DarkGoldenRod,6,706
29,DeepSkyBlue,2,994
38,Blue,7,245
25,Chartreuse,2,1061
40,RoyalBlue,2,542
27,White,10,1169
27,GoldenRod,5,678
28,MintCream,0,643
30,PaleGoldenRod,3,1610
23,SeaShell,7,788
22,Khaki,5,1097
35,Coral,7,137
15,Silver,2,1785
35,Khaki,1,446
22,LightGreen,5,562
40,Silver,6,1526
35,Gold,3,940
40,MediumPurple,6,1521
39,Gold,0,1279
39,Crimson,10,1952
29,DimGray,10,1034
34,Magenta,0,1040
7,SandyBrown,9,1924
30,Plum,0,1006
34,Silver,6,858
30,DarkRed,8,559
28,PowderBlue,3,1678
11,Brown,9,926
26,LightPink,9,358
14,Chocolate,5,583
30,NavajoWhite,7,635
13,Maroon,6,1138
31,PaleGoldenRod,8,1120
33,Turquoise,3,1891
25,Magenta,4,1741
17,Lavender,1,1246
29,FloralWhite,4,1863
36,Gold,10,373
8,HoneyDew,7,1811
34,PaleGreen,6,187
22,MediumVioletRed,4,1445
17,Coral,8,1237
21,DarkRed,1,983
26,DarkRed,3,256
36,DarkMagenta,0,77
34,Coral,2,261
27,AliceBlue,4,1597
17,DarkViolet,7,726
29,LavenderBlush,10,373
39,Turquoise,7,780
39,LightGray,10,171
13,GreenYellow,3,1710
10,LemonChiffon,2,898
20,BurlyWood,5,238
5,PapayaWhip,0,1262
12,DarkKhaki,4,1971
19,LightPink,3,256
15,FloralWhite,5,1871
39,Cyan,4,1990
14,MediumSeaGreen,4,969
22,Indigo,2,1257
38,LightSkyBlue,6,655
5,DarkGray,10,365
16,DarkOrange,2,1150
6,Thistle,10,841
20,SaddleBrown,10,395
31,DarkTurquoise,2,1361
6,DarkTurquoise,7,824
20,SeaShell,7,396
37,Indigo,7,881
27,Chartreuse,5,54
11,CornflowerBlue,1,283
13,MediumTurquoise,10,1544
39,PaleGreen,7,29
14,MintCream,8,1692
12,BlanchedAlmond,0,647
11,DarkViolet,3,1315
15,Salmon,1,1980
38,Green,4,1703
20,Snow,3,999
27,White,10,1394
35,PeachPuff,8,1927
11,MediumOrchid,8,1043
36,PaleTurquoise,1,1697
11,Orange,3,866
32,Teal,0,1205
10,DeepPink,7,1283
11,DarkOrchid,5,1313
5,OrangeRed,1,1788
39,Violet,3,1465
11,Pink,1,621
29,Indigo,6,1634
15,MediumVioletRed,5,1643
35,DarkGray,9,1766
5,Turquoise,10,1969
23,SteelBlue,3,1001
28,Lavender,7,335
10,SpringGreen,2,1547
37,NavajoWhite,0,1199
32,MediumVioletRed,0,547
40,Blue,1,1098
29,OrangeRed,7,471
19,Sienna,1,801
24,Coral,10,571
23,White,0,1429
14,Cornsilk,6,1940
22,CadetBlue,6,397
39,Blue,10,786
40,PaleVioletRed,1,1267
32,LavenderBlush,7,772
10,MidnightBlue,3,945
31,Navy,7,13
21,DarkMagenta,6,1083
14,SkyBlue,9,222
39,DarkSalmon,3,1215
38,WhiteSmoke,5,1468
20,IndianRed,0,1271
19,PowderBlue,1,1826
17,Aquamarine,7,1288
14,PaleTurquoise,6,448
26,GreenYellow,0,1145
24,GreenYellow,3,778
25,Ivory,2,1875
25,Violet,9,151
40,LightPink,10,1356
25,LemonChiffon,8,1325
24,DarkOliveGreen,0,1258
20,MediumBlue,0,942
16,SteelBlue,6,1719
6,PowderBlue,4,774
15,Violet,3,248
23,OldLace,0,521
15,GreenYellow,3,1068
15,SlateBlue,6,1197
6,DarkOrange,1,201
30,SpringGreen,10,479
32,Thistle,0,1427
36,DarkGoldenRod,7,1655
37,ForestGreen,7,1624
11,Lavender,2,1594
6,Maroon,8,1217
8,DarkSlateBlue,3,560
18,LimeGreen,6,533
39,WhiteSmoke,9,927
15,WhiteSmoke,2,519
19,DarkOrchid,0,440
17,DodgerBlue,3,944
20,DarkTurquoise,6,1316
10,GreenYellow,9,1324
26,MediumSpringGreen,9,400
38,DodgerBlue,6,631
32,DeepSkyBlue,1,233
28,PeachPuff,9,1446
31,GhostWhite,6,490
19,Turquoise,3,1401
11,Teal,2,634
12,GoldenRod,4,292
18,Tomato,7,1318
15,LightSkyBlue,9,1793
25,Moccasin,0,357
39,FireBrick,2,1339
37,LavenderBlush,9,1724
38,SteelBlue,9,1920
19,LightSeaGreen,10,1343
23,Purple,6,1653
21,DarkSlateBlue,4,374
14,Plum,1,695
16,IndianRed,6,1390
20,White,6,230
25,Olive,9,1887
7,MediumPurple,8,1442
20,Chartreuse,1,1476
8,MediumPurple,10,1508
39,PaleGreen,1,1941
29,CornflowerBlue,3,565
23,OrangeRed,5,1504
23,Olive,0,414
30,DimGray,3,1392
10,HoneyDew,3,707
31,DarkSalmon,3,1300
8,LightBlue,5,1262
35,Plum,0,1571
30,SteelBlue,6,1683
8,FireBrick,1,746
17,Magenta,5,1813
29,Turquoise,1,0
14,NavajoWhite,3,244
35,SeaShell,8,964
13,HotPink,8,963
17,MediumAquaMarine,2,377
8,Sienna,8,1098
6,Peru,5,1120
7,Gainsboro,8,707
17,LightGoldenRodYellow,1,1497
12,IndianRed,7,14
36,Fuchsia,8,1517
32,Tomato,2,1977
10,Lavender,0,111
16,GoldenRod,9,1830
21,IndianRed,9,729
18,Teal,5,581
37,DarkKhaki,1,1361
11,Turquoise,0,1804
15,MediumSeaGreen,5,490
23,MediumSlateBlue,6,727
11,DarkSeaGreen,6,493
6,Gold,9,1096
34,ForestGreen,7,709
33,LawnGreen,6,1479
24,DimGray,8,862
30,Purple,6,217
9,Coral,0,1781
30,Indigo,3,1591
32,Gray,4,1091
5,Linen,5,1624
8,Ivory,7,324
33,Aqua,0,137
34,GoldenRod,10,1347
22,IndianRed,0,708
35,Linen,2,1611
7,LavenderBlush,1,1043
5,Bisque,2,401
28,Gray,10,920
21,DarkMagenta,4,866
13,MediumPurple,6,1354
18,LavenderBlush,4,350
6,Purple,6,598
14,MintCream,3,573
13,LightGray,2,333
35,HotPink,7,1578
10,MediumAquaMarine,9,1962
10,Gainsboro,2,1620
37,CornflowerBlue,3,49
6,SteelBlue,4,425
28,Brown,7,829
37,Khaki,3,1497
17,RosyBrown,7,890
29,Crimson,6,194
28,BlueViolet,5,72
18,SkyBlue,5,1886
6,SeaShell,0,544
39,ForestGreen,9,1799
10,MediumTurquoise,9,1289
18,SaddleBrown,3,1764
10,LightPink,8,915
16,Green,0,344
16,Red,0,1123
32,Thistle,9,89
16,Fuchsia,2,572
14,LightSalmon,9,1637
7,Pink,9,431
38,SteelBlue,0,1304
21,DarkGray,4,1578
22,Plum,2,60
23,MediumPurple,0,1441
28,BlueViolet,0,1982
19,Wheat,0,1705
23,DarkTurquoise,7,1611
18,Moccasin,0,867
16,Gainsboro,2,1616
31,DeepSkyBlue,8,1723
15,DarkSeaGreen,10,975
32,DimGray,7,334
9,DarkGray,9,1255
27,MediumVioletRed,1,200
19,SteelBlue,2,423
6,Teal,2,1361
31,Indigo,7,1297
15,Pink,3,1586
27,PaleGoldenRod,1,1658
7,DarkKhaki,1,1952
11,LightPink,2,110
33,MediumOrchid,6,1175
25,Olive,1,104
7,MediumVioletRed,7,982
22,DarkRed,0,1381
15,Salmon,8,385
30,MediumPurple,2,1741
12,Orchid,9,1562
9,Peru,6,1403
33,DarkBlue,1,1152
24,Chocolate,10,1619
37,DodgerBlue,5,1233
20,Gold,2,1455
28,AntiqueWhite,1,1458
8,MediumPurple,8,967
5,Indigo,3,1895
27,DarkTurquoise,5,1137
23,DarkOliveGreen,5,1813
24,BlanchedAlmond,0,602
34,DarkMagenta,0,1739
30,CornflowerBlue,2,1024
12,Salmon,2,206
37,Ivory,3,90
35,MediumVioletRed,7,897
16,Orange,8,617
11,AliceBlue,6,200
12,MediumOrchid,10,428
8,LightCoral,6,218
20,HoneyDew,5,1167
6,DarkTurquoise,0,1187
10,Thistle,8,446
24,LightCyan,6,587
25,Snow,3,963
38,Snow,2,1690
27,Gold,10,1158
24,RoyalBlue,10,1020
5,DodgerBlue,0,749
8,SeaShell,9,1684
8,Crimson,6,1834
34,MediumBlue,8,1310
13,SeaShell,8,238
23,DarkSlateGray,4,1390
39,BurlyWood,9,1250
28,Pink,5,811
38,GhostWhite,3,1964
33,Cornsilk,6,138
27,Aquamarine,6,418
38,Lavender,8,1162
21,OrangeRed,3,1376
12,Yellow,1,33
5,SkyBlue,4,1461
15,DarkSeaGreen,0,1224
21,DarkSeaGreen,0,1487
7,DarkKhaki,0,1663
6,DarkSeaGreen,8,1081
20,Red,0,1609
32,Gainsboro,5,506
32,RosyBrown,8,1717
24,Gray,10,1951
39,Orange,7,1431
40,Peru,6,620
22,LightYellow,4,1350
22,Pink,5,774
25,DarkCyan,3,1392
37,Violet,10,285
11,SkyBlue,1,746
22,Cyan,3,1922
15,LightGoldenRodYellow,4,1047
5,WhiteSmoke,0,882
11,WhiteSmoke,8,799
7,LemonChiffon,7,1619
18,FireBrick,6,1402
9,Snow,7,158
7,OliveDrab,1,427
28,Moccasin,9,1882
23,DarkKhaki,7,1933
14,Red,1,143
17,DarkSlateBlue,2,1342
13,FloralWhite,3,1394
40,LightPink,3,1718
23,DarkGreen,5,900
15,MediumSpringGreen,4,699
8,Linen,5,1459
17,Silver,8,596
31,PapayaWhip,5,777
38,Aquamarine,2,1395
37,NavajoWhite,2,1423
33,YellowGreen,2,933
32,Maroon,5,566
29,Gray,2,1031
39,LightPink,3,738
26,MediumBlue,2,191
25,Snow,8,51
9,Black,1,112
11,MediumVioletRed,1,563
9,DarkMagenta,4,1907
24,Gainsboro,6,556
15,DimGray,0,824
6,DarkKhaki,1,943
15,LightBlue,9,1116
34,Coral,1,1726
9,Green,7,1127
12,Linen,8,849
36,MediumSpringGreen,8,1972
38,DarkKhaki,1,434
35,Aqua,10,431
30,LightSalmon,6,365
40,RoyalBlue,10,8
13,MediumSpringGreen,0,1553
26,Bisque,1,916
5,BlanchedAlmond,6,1373
36,MistyRose,8,1635
35,Cyan,1,1061
17,BlueViolet,0,805
31,Cornsilk,7,596
17,DarkTurquoise,9,61
30,DarkGoldenRod,10,1272
27,MediumSlateBlue,3,529
20,OldLace,9,993
13,PaleTurquoise,3,1937
14,SlateBlue,10,560
33,LightSlateGray,9,339
33,BlanchedAlmond,4,472
39,LightGreen,9,1229
33,FloralWhite,3,714
27,LightYellow,7,591
13,LightSlateGray,7,214
33,Coral,1,1261
6,DarkBlue,3,652
38,Aquamarine,8,35
35,Coral,3,651
27,DarkSlateBlue,5,1061
21,Snow,10,537
16,SaddleBrown,0,1075
22,Crimson,7,279
38,PapayaWhip,7,1977
37,Fuchsia,0,1088
9,PeachPuff,7,599
28,Turquoise,10,788
12,DarkGreen,2,1638
24,Linen,8,834
33,DarkKhaki,7,1039
13,DarkKhaki,0,1429
16,Violet,8,1762
28,DarkSlateBlue,8,1332
39,Pink,2,620
40,Wheat,9,264
40,Tomato,3,1366
5,RoyalBlue,4,848
19,LavenderBlush,3,1908
39,PaleGreen,5,1762
21,LightGreen,10,89
32,SaddleBrown,7,1293
15,Indigo,6,1345
15,CornflowerBlue,5,278
24,NavajoWhite,4,1121
30,Pink,2,448
17,BurlyWood,2,908
8,Beige,7,519
15,LightBlue,1,896
14,Aquamarine,8,1887
37,ForestGreen,4,1834
34,LawnGreen,8,1511
5,MintCream,6,1992
21,HoneyDew,5,332
15,MediumSeaGreen,1,84
11,DarkSeaGreen,2,352
17,PaleGreen,2,1528
17,Cyan,1,361
6,Fuchsia,5,1299
39,DarkKhaki,2,970
10,PaleVioletRed,2,623
31,DarkSalmon,10,1423
38,Wheat,3,1311
7,DarkSlateBlue,0,844
29,LemonChiffon,1,825
24,BlanchedAlmond,4,1122
22,LavenderBlush,2,438
24,PaleGreen,3,1706
39,MintCream,3,1220
38,LightYellow,10,1209
32,DarkOrchid,8,736
21,Chocolate,0,709
13,MediumSpringGreen,4,1014
37,SlateBlue,7,953
16,Lavender,2,1544
32,Plum,8,1581
17,PaleTurquoise,2,1028
8,LightGoldenRodYellow,5,1575
24,Coral,9,1315
6,Black,5,1453
9,DarkSlateBlue,2,593
8,LawnGreen,1,40
34,DarkSalmon,8,1788
39,DarkSlateGray,5,1901
33,MediumSpringGreen,1,1751
36,Crimson,8,206
22,Indigo,7,46
36,MistyRose,0,1801
29,Aquamarine,8,1259
25,AntiqueWhite,8,1178
12,Salmon,10,65
23,White,5,1804
30,MediumVioletRed,1,1293
28,BlanchedAlmond,1,1221
11,MistyRose,4,858
33,LawnGreen,5,1195
15,YellowGreen,4,373
9,SandyBrown,1,105
31,Aquamarine,6,121
35,LightSalmon,2,500
21,DimGray,5,717
17,AntiqueWhite,3,1840
16,AliceBlue,6,1186
23,Tomato,2,833
33,Tan,0,1880
8,Moccasin,1,1382
25,WhiteSmoke,10,1355
15,DarkSlateBlue,0,769
6,MediumSeaGreen,6,410
23,MidnightBlue,10,1887
38,LightGray,1,1509
24,LightCoral,1,1362
6,LightSalmon,10,42
17,Crimson,9,389
27,Snow,2,1322
33,Maroon,6,1717
12,PaleGoldenRod,9,899
8,Khaki,5,1183
26,BlanchedAlmond,2,1880
22,Bisque,3,111
8,OliveDrab,8,972
10,LightPink,4,1948
13,Violet,1,566
6,DarkMagenta,10,1626
25,AliceBlue,7,250
5,MidnightBlue,2,1207
40,SlateBlue,0,958
35,SandyBrown,4,986
20,MidnightBlue,5,232
39,PapayaWhip,7,1174
24,DimGray,6,1586
11,DarkMagenta,7,365
30,Plum,3,260
24,PaleGoldenRod,10,1513
13,Azure,9,1447
34,OliveDrab,5,1302
30,FloralWhite,3,392
22,Teal,7,801
12,DarkGray,0,1095
12,PaleVioletRed,6,669
14,DarkSlateGray,2,1343
18,Coral,10,318
28,Khaki,5,34
27,CadetBlue,7,331
31,MistyRose,4,612
19,SeaShell,2,956
9,RoyalBlue,10,1987
23,RosyBrown,0,463
35,Fuchsia,2,1126
26,DarkBlue,0,1569
39,Navy,8,992
17,IndianRed,10,21
25,DarkMagenta,9,1783
19,Gray,8,1976
19,Orchid,0,736
5,LightGray,4,1108
37,MediumOrchid,0,1973
9,SpringGreen,5,374
17,LightCoral,3,812
33,MediumSpringGreen,2,862
12,LightGoldenRodYellow,8,1325
17,NavajoWhite,0,534
34,DarkKhaki,7,571
6,OliveDrab,2,192
40,MidnightBlue,10,1784
31,DarkGreen,1,1262
34,RoyalBlue,3,1120
40,MediumPurple,5,750
14,Violet,1,896
28,LightCyan,9,1970
16,OliveDrab,9,1140
5,Lime,1,706
12,YellowGreen,5,1536
5,LightSlateGray,9,12
36,Chartreuse,2,1276
25,GhostWhite,4,360
12,RosyBrown,1,1474
29,Aquamarine,9,198
6,DarkRed,0,632
30,DeepSkyBlue,0,1364
11,MediumPurple,10,915
16,YellowGreen,10,1361
34,Gainsboro,7,521
19,DarkGoldenRod,9,1303
14,IndianRed,7,677
5,Teal,9,1241
35,DarkViolet,7,1894
34,DarkGoldenRod,1,319
26,HotPink,3,909
27,SlateBlue,7,1937
32,RoyalBlue,6,1587
13,AntiqueWhite,2,1834
31,SandyBrown,3,1068
18,DarkSalmon,8,496
17,MediumPurple,1,1410
33,Coral,6,1055
29,Fuchsia,4,875
18,PaleVioletRed,0,1789
13,Orchid,4,1532
16,Chocolate,7,1042
28,White,6,1684
22,Red,5,902
5,PowderBlue,0,452
22,DarkGreen,2,790
5,Tan,6,1595
30,LightGoldenRodYellow,2,207
6,Navy,3,1513
12,Cornsilk,9,468
26,Lime,5,599
40,SandyBrown,0,1877
28,DarkSeaGreen,5,1208
21,DarkRed,4,271
13,SlateGray,7,328
26,Peru,4,322
14,DarkTurquoise,7,1747
6,Fuchsia,10,1791
31,Sienna,3,417
25,PowderBlue,2,1130
34,FireBrick,8,1855
35,LemonChiffon,7,1220
10,Peru,4,405
14,LightSalmon,3,1537
25,LightSalmon,4,1899
19,FireBrick,1,1556
11,Salmon,9,280
16,Crimson,8,570
19,DarkSlateGray,6,1651
38,LightGreen,3,88
25,DarkSlateBlue,4,1922
23,RosyBrown,3,1241
26,Orchid,2,1658
35,MistyRose,2,363
33,SeaGreen,5,354
32,BlueViolet,3,1846
23,DeepPink,2,391
19,OldLace,9,32
25,DarkSlateGray,7,1570
23,DodgerBlue,4,649
6,Thistle,0,1830
26,Thistle,8,1227
17,SkyBlue,4,1141
6,Olive,9,1038
13,Thistle,1,1686
14,White,9,971
7,Chartreuse,4,1048
9,DarkMagenta,9,1542
7,Yellow,2,1718
25,Coral,1,1368
19,DarkBlue,9,1270
27,AntiqueWhite,5,1293
23,MediumVioletRed,9,19
40,SkyBlue,0,1960
25,Lavender,0,1739
38,HoneyDew,7,22
36,DarkOrchid,2,232
19,Gold,8,1135
31,Peru,3,1930
9,DarkCyan,3,1594
32,LightSalmon,7,527
39,HotPink,3,1017
36,LawnGreen,9,1031
21,YellowGreen,5,444
19,DeepPink,7,916
32,Linen,3,1186
29,LimeGreen,0,1412
29,DarkOrchid,3,1842
13,Moccasin,5,1326
5,Bisque,0,1179
32,LimeGreen,3,1519
29,Navy,10,1627
23,Plum,4,1110
23,Lavender,5,1028
32,GhostWhite,10,46
20,Lime,0,1488
20,SaddleBrown,2,1921
21,Peru,7,850
14,Pink,3,1781
5,DarkSalmon,9,710
14,Green,3,1640
16,FloralWhite,8,241
29,Chocolate,3,1437
37,DarkKhaki,5,213
32,Gold,3,86
5,DarkGreen,4,1934
13,DarkGreen,8,1305
38,MediumOrchid,10,450
10,GreenYellow,3,442
5,DarkOliveGreen,1,588
25,SeaShell,6,582
10,Maroon,2,1229
38,Orange,10,103
24,LightSteelBlue,10,1497
22,MediumSeaGreen,7,92
11,MediumBlue,7,1281
26,Moccasin,1,1067
19,IndianRed,2,216
33,LightGreen,6,358
36,Fuchsia,4,1651
32,HotPink,9,1598
30,ForestGreen,2,297
13,PaleGreen,7,473
10,Maroon,2,509
33,DarkSeaGreen,5,1320
5,DarkTurquoise,3,1368
30,LightSkyBlue,9,1912
18,LightGoldenRodYellow,5,1229
35,LightYellow,6,1234
11,Black,2,51
18,DarkTurquoise,6,494
9,DarkTurquoise,4,646
18,DarkSlateGray,1,514
12,Thistle,1,233
6,Turquoise,8,1179
5,WhiteSmoke,6,1794
21,MintCream,1,647
26,White,8,1194
6,Orchid,4,174
30,MediumSpringGreen,10,610
36,MediumPurple,5,1091
40,DeepSkyBlue,9,1300
38,OldLace,8,733
22,Khaki,7,1580
15,LavenderBlush,4,878
36,SlateBlue,9,944
38,LightSlateGray,8,843
12,BlanchedAlmond,0,1974
37,FireBrick,9,758
13,Indigo,1,319
34,Lime,3,932
27,PowderBlue,9,557
28,LimeGreen,1,1861
29,DarkOrchid,6,1041
40,LightSlateGray,4,834
35,YellowGreen,1,211
32,Coral,3,1509
18,PaleGreen,5,184
34,DarkOrange,7,661
9,MediumSlateBlue,0,1218
18,Aqua,8,1959
28,RoyalBlue,5,1190
26,Yellow,2,253
11,Yellow,1,1534
11,LavenderBlush,3,845
21,MediumSpringGreen,9,897
5,White,2,990
21,RosyBrown,10,1780
6,Magenta,6,108
22,Azure,10,872
35,Azure,9,1828
18,MediumOrchid,8,906
20,MediumPurple,4,1187
24,HoneyDew,5,127
34,WhiteSmoke,6,1210
32,FireBrick,3,1248
37,SeaGreen,9,573
5,Brown,1,1571
24,DarkKhaki,7,1229
33,FloralWhite,9,1895
6,Linen,6,1099
39,LightYellow,1,1007
17,Silver,5,1349
29,MediumSlateBlue,7,651
21,Purple,5,1292
32,DarkViolet,1,829
14,DarkGray,8,508
28,Gold,9,274
40,LightGreen,9,213
10,Beige,6,382
35,Silver,0,1626
29,DarkOrchid,10,788
25,SkyBlue,8,1649
9,Cyan,6,1095
33,WhiteSmoke,4,1716
6,WhiteSmoke,7,1632
9,DeepPink,10,1455
10,Azure,6,1013
22,DarkSlateBlue,4,1380
15,LavenderBlush,0,1378
21,DarkBlue,7,1889
19,MediumTurquoise,0,1776
11,Orchid,8,981
24,Magenta,1,1457
6,BlueViolet,9,902
19,LemonChiffon,8,949
36,RosyBrown,7,560
15,Cyan,6,312
30,Magenta,4,157
19,ForestGreen,0,71
18,CornflowerBlue,10,1993
19,SpringGreen,2,785
12,MediumSeaGreen,1,253
34,FireBrick,0,1192
10,SeaShell,1,1555
36,SandyBrown,2,326
38,OldLace,8,996
36,DarkRed,7,399
15,Silver,3,549
18,PowderBlue,6,393
32,AliceBlue,4,1150
14,PaleVioletRed,7,1835
6,LightPink,3,1176
6,SlateBlue,5,346
8,LightSeaGreen,7,1540
15,DarkTurquoise,4,1062
8,PaleGoldenRod,10,138
28,Lavender,2,575
16,OldLace,0,729
19,Wheat,7,626
20,Azure,4,1653
27,Coral,5,1749
5,DarkRed,9,215
22,Peru,10,325
24,DarkSalmon,10,1243
6,SteelBlue,5,790
27,Thistle,10,1953
21,MediumSpringGreen,9,1781
34,PapayaWhip,2,1069
8,DarkOrange,4,573
38,Tomato,5,1697
12,LightSeaGreen,9,1249
13,FloralWhite,4,752
30,OldLace,7,465
10,SaddleBrown,10,260
38,DarkGoldenRod,10,641
12,MediumVioletRed,2,585
31,MediumVioletRed,1,1444
20,MediumSlateBlue,9,604
8,PaleVioletRed,8,1258
35,Khaki,6,1152
23,SaddleBrown,2,1375
24,Purple,5,341
31,PaleVioletRed,7,627
10,NavajoWhite,4,696
5,Gainsboro,8,1311
32,LawnGreen,4,204
5,MediumSeaGreen,8,266
7,Coral,10,637
17,BurlyWood,8,374
9,DarkGoldenRod,0,678
27,OldLace,5,1872
8,BlueViolet,1,660
19,CadetBlue,3,1627
26,LightSalmon,3,1668
29,SlateBlue,4,1565
19,OrangeRed,7,760
37,Purple,8,1368
33,Crimson,9,1845
15,PapayaWhip,0,631
10,BlanchedAlmond,6,255
24,Orange,10,1475
30,Olive,7,1025
21,LightPink,8,186
6,MediumVioletRed,5,1058
40,Bisque,4,1919
22,LightPink,1,1109
24,Aqua,8,1139
9,Silver,9,265
38,Tomato,6,1541
8,BlueViolet,8,457
9,NavajoWhite,9,553
34,NavajoWhite,0,941
6,MediumBlue,2,532
25,Gainsboro,7,1264
7,Violet,5,55
11,DodgerBlue,4,1465
8,SteelBlue,5,779
22,DarkRed,0,1621
30,Thistle,2,1456
14,Khaki,0,1558
38,Cornsilk,6,731
39,LightGray,9,1299
33,DarkRed,6,556
31,SpringGreen,1,1258
35,FloralWhite,8,1251
13,GoldenRod,8,1646
18,LightSkyBlue,7,933
13,LightSteelBlue,3,1667
20,Blue,1,137
18,LightSalmon,4,18
21,Linen,9,1660
27,PowderBlue,2,1269
35,Cyan,8,454
13,DeepPink,1,1595
20,Ivory,7,968
22,MediumTurquoise,1,763
35,DimGray,9,765
36,Fuchsia,5,673
38,OldLace,2,203
37,DarkViolet,1,91
7,Gainsboro,1,823
39,Cornsilk,9,414
35,Aqua,8,117
27,DarkViolet,7,1218
12,MidnightBlue,5,148
7,BlueViolet,5,1091
13,MediumPurple,10,573
31,OldLace,10,1871
31,PaleTurquoise,7,669
14,CadetBlue,8,1355
13,Teal,2,480
11,DarkOliveGreen,2,176
12,Coral,7,1092
7,Ivory,10,622
27,MistyRose,5,391
8,RosyBrown,10,1017
40,SaddleBrown,4,1877
40,DarkGray,5,490
15,Tomato,6,636
40,DarkGray,0,457
12,LightSlateGray,6,388
9,Black,3,1241
40,DarkGreen,7,876
19,LightCyan,0,49
18,DarkBlue,10,309
32,OldLace,2,163
21,SkyBlue,5,1044
24,LavenderBlush,1,1114
16,Cyan,2,1755
35,BlanchedAlmond,1,1344
21,Salmon,3,1910
23,Lavender,10,359
7,CadetBlue,7,775
16,Aquamarine,9,461
30,MintCream,8,603
12,LightGoldenRodYellow,4,1685
33,MediumAquaMarine,6,1238
6,Ivory,6,980
15,LightCyan,2,1537
28,DarkGreen,2,1205
20,Azure,1,1005
19,Coral,5,576
37,Crimson,5,926
37,DarkSalmon,6,661
40,Cornsilk,6,1865
14,Azure,8,1967
11,PaleTurquoise,7,238
37,LimeGreen,3,1419
19,Linen,4,589
32,OldLace,10,647
40,Moccasin,7,1864
6,Beige,4,1764
32,Khaki,2,460
32,OrangeRed,5,335
10,HotPink,1,1715
8,MediumBlue,7,891
29,Crimson,6,612
39,Aquamarine,0,823
24,LightCyan,9,1683
18,Bisque,0,753
40,MediumPurple,9,1709
24,LightSkyBlue,7,1272
35,LightPink,4,268
11,CadetBlue,9,557
10,LightSalmon,1,756
7,DarkOrchid,9,1897
33,SlateGray,4,1841
13,Brown,10,320
35,SkyBlue,5,1909
32,Moccasin,10,895
37,MediumOrchid,3,1327
20,SeaShell,8,568
8,Gray,3,893
25,DarkViolet,10,1745
11,LightBlue,3,1183
36,DeepPink,9,941
22,LavenderBlush,7,738
15,GreenYellow,3,1448
9,DarkOrange,2,1873
24,Turquoise,2,950
10,LavenderBlush,5,140
23,MediumSlateBlue,8,1168
9,MediumAquaMarine,2,288
27,Sienna,2,871
36,Silver,10,774
15,Salmon,1,1155
35,Cyan,1,522
5,DarkViolet,10,1922
25,MediumSeaGreen,3,1902
14,DodgerBlue,10,733
13,Beige,10,775
15,Yellow,10,407
11,SlateBlue,5,1905
12,SteelBlue,6,1249
38,Indigo,5,1343
11,SeaShell,9,878
23,Cyan,4,1316
10,SlateBlue,5,1247
30,OliveDrab,2,1482
14,MediumAquaMarine,0,908
9,PeachPuff,3,91
26,LightSalmon,4,962
19,MediumVioletRed,7,1327
13,DodgerBlue,2,416
6,IndianRed,7,1314
39,DarkViolet,10,864
33,DarkOliveGreen,2,1224
32,Crimson,6,629
16,Lime,10,1361
34,White,3,868
16,Brown,5,1117
21,Pink,6,839
17,DarkSeaGreen,6,297
23,PapayaWhip,0,1626
19,MediumBlue,10,22
19,DimGray,8,819
17,Azure,5,1062
32,DarkSalmon,6,89
22,Indigo,6,1667
20,SlateBlue,9,1633
18,LightCoral,7,684
26,DarkRed,9,1797
31,DimGray,10,735
6,RoyalBlue,10,1698
24,LightSteelBlue,7,88
7,DarkRed,3,1488
17,DarkOrchid,8,1852
36,SandyBrown,10,1186
17,LightCyan,1,1200
13,GhostWhite,8,857
28,LightGoldenRodYellow,10,1891
5,LemonChiffon,3,318
36,NavajoWhite,4,196
35,DarkSeaGreen,2,285
23,LightYellow,9,800
29,GhostWhite,1,328
13,DodgerBlue,1,1983
6,Linen,3,1293
7,DarkRed,7,801
33,SkyBlue,7,486
6,Snow,6,1063
7,PapayaWhip,1,197
24,DeepSkyBlue,5,852
13,DarkGreen,0,1865
5,Aqua,8,1371
17,Cornsilk,1,72
22,RosyBrown,8,158
28,MediumSlateBlue,8,583
17,Gainsboro,7,964
13,PaleGoldenRod,7,643
31,Plum,10,1257
16,Gray,5,277
32,LimeGreen,8,1595
14,LightSteelBlue,8,13
35,Gainsboro,5,1405
32,Lime,8,231
22,ForestGreen,5,878
36,FireBrick,6,1646
20,Moccasin,4,796
39,SaddleBrown,8,1161
12,DarkOrchid,6,37
29,BlueViolet,3,428
33,Beige,5,1098
14,FireBrick,6,765
21,BurlyWood,8,1082
8,Black,1,1127
5,MediumPurple,1,1195
9,HoneyDew,1,375
14,MediumSlateBlue,9,1018
15,LightGoldenRodYellow,9,1947
35,DarkSeaGreen,0,842
10,Aquamarine,3,258
6,MediumVioletRed,5,1452
26,Yellow,10,700
7,DarkSalmon,5,69
35,SteelBlue,0,1469
26,MediumOrchid,5,1603
15,Cornsilk,1,1225
39,DarkViolet,2,1766
39,GreenYellow,0,594
21,SteelBlue,0,304
16,ForestGreen,9,94
23,LightSkyBlue,9,317
8,DarkMagenta,4,1175
